C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00001sm.png	1	0.122571591958704	0.165615503867502	-0.00555814942305405	164.86931874045607	-0.0408304890414928	0.0234881769734075	-0.200644221855862	-60.794919764371159	-0.160581528742823	0.120448203638904	0.0467753872252562	-111.09545269274065	0	0	0	1
C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00002sm.png	2	0.122719820963848	0.16551148268963	-0.00538234853132442	164.824508910182	-0.0405278595156183	0.023526388336327	-0.200701092975177	-61.113228064347624	-0.160544976594485	0.120583653487478	0.0465514257792677	-111.21025587215171	0	0	0	1
C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00003sm.png	3	0.123139742467171	0.165201081702295	-0.00532491041089596	164.72271867569498	-0.0400195488817594	0.0233605306925498	-0.200822425801898	-61.648724791047414	-0.160350836906016	0.121040685510343	0.0460318613938568	-111.82174144566778	0	0	0	1
C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00004sm.png	4	0.123487406672166	0.164936571485115	-0.00546921863081972	164.77409064741866	-0.0400722415071062	0.0233463794671569	-0.200813563688443	-62.093112964825785	-0.160070069713297	0.121403596697836	0.0460535983994961	-112.1013585013159	0	0	0	1
C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00005sm.png	5	0.123774563868487	0.164705658421216	-0.00591657824342539	165.04814192604587	-0.0402294410493373	0.0230213743597152	-0.200819649240035	-62.309304950352939	-0.159808637989516	0.121778576709055	0.0459716893340357	-112.55399582012883	0	0	0	1
C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00006sm.png	6	0.123764194063126	0.16471033659617	-0.00600264690036439	165.07283814677666	-0.0403471443042608	0.023002472424643	-0.200798200443779	-62.344842206158418	-0.15978699439703	0.12177582116081	0.0460541482165916	-112.53533792250433	0	0	0	1
C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00007sm.png	7	0.123829875473019	0.164657594527675	-0.00609393139462185	165.13703841384904	-0.0403917949202647	0.0229482825624983	-0.20079542319476	-62.369992140772055	-0.159724814000506	0.121857343769061	0.0460542686775182	-112.64938057097554	0	0	0	1
C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00008sm.png	8	0.124052557804286	0.164486036283119	-0.00619588200115648	165.28308699318796	-0.0402857779389511	0.0228211030275907	-0.200831210490678	-62.373581390334429	-0.159578727786971	0.122112654803392	0.0458843064489676	-113.03721122633533	0	0	0	1
C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00009sm.png	9	0.123950223500003	0.164566314411225	-0.00611226355394957	165.2245489108866	-0.0401997518291806	0.0228215321398491	-0.200848398818128	-62.413231385752269	-0.159679909228469	0.122004365374996	0.045820241877005	-112.86584961585137	0	0	0	1
C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00010sm.png	10	0.124498904353376	0.164151017493607	-0.00612534578983672	165.29202429046177	-0.0401148263866298	0.0229330771063004	-0.200852675055889	-63.414497439655435	-0.15927389893771	0.122541734804554	0.0457997456442147	-113.74883399220558	0	0	0	1
C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00011sm.png	11	0.124813745247886	0.163917118809682	-0.0059784015958691	165.51278607298147	-0.0396634619101021	0.0228756821695978	-0.200948835688409	-63.736104182263603	-0.159140473012185	0.122865132015018	0.045395570147951	-114.07990533985846	0	0	0	1
C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00012sm.png	12	0.125044455006639	0.163734872814824	-0.00614763295297849	165.83227864524011	-0.0398420931347164	0.0228871352246041	-0.200912191012282	-64.033651373162911	-0.15891457847151	0.123105766738133	0.0455349508723336	-114.51363797354757	0	0	0	1
C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00013sm.png	13	0.125064799849812	0.163715696460511	-0.00624357122825631	165.93479586860906	-0.0400210189096022	0.0229152034589434	-0.200873427032436	-64.167121963884625	-0.1588535968998	0.123126047291159	0.0456926445917543	-114.6044299208915	0	0	0	1
C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00014sm.png	14	0.125060425639417	0.163717017062895	-0.00629632801080743	166.02285914720474	-0.040186742162492	0.0229773759364353	-0.200833236105157	-64.330104469393589	-0.158815197815869	0.123112703884542	0.0458617615049476	-114.66854091458093	0	0	0	1
C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00015sm.png	15	0.124963414255247	0.163795281948643	-0.00618655099291806	166.05664812590797	-0.040302966514746	0.0231676217010691	-0.200788088377514	-64.603844634666075	-0.158862101685151	0.122972867961759	0.046073894905271	-114.63219950850258	0	0	0	1
C:\downloads\data\MNI\bite-us\group1\02\pre\sweep_2c\2d\2c.2dus.00016sm.png	16	0.124971856094907	0.163789942204032	-0.0061573042852542	166.12626093456691	-0.0403274248673162	0.0232254191835871	-0.200776501081472	-64.778651360995866	-0.158849253545005	0.122969077719588	0.0461282761074666	-114.83424657461609	0	0	0	1
